2021-06-04T16:29:25.114Z [AUDIT] Token created by 'anonymous': tokenId='6d2011dd-438b-483f-ab53-faf1a961a898', issuer='jfrou@01f7bxpwt3bxgstp75wx9ybgem', subject='jfrou@01f7bxpwt3bxgstp75wx9ybgem', expiry=none, refreshable=false
2021-06-04T18:09:24.742Z [AUDIT] Token created by 'jffe@000': tokenId='324804ee-2736-4b3f-84f3-6253368be3ca', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622830764742, refreshable=false
2021-06-04T18:09:24.742Z [AUDIT] Token created by 'jffe@000': tokenId='2dda9894-0d25-4fc2-a109-7646e5cdfc35', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622830764742, refreshable=false
2021-06-04T18:09:24.771Z [AUDIT] Token created by 'jffe@000': tokenId='cc6ceaab-a403-491b-98a6-ad0351bf853f', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622830764771, refreshable=false
2021-06-04T18:09:25.395Z [AUDIT] Token created by 'jffe@000': tokenId='41d19599-603b-483b-b5c6-dca5afdfdf71', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622830765395, refreshable=false
2021-06-04T18:10:36.060Z [AUDIT] Token created by 'jffe@000': tokenId='4ca9ed85-afb3-4491-b236-402d68cc4fec', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622830836060, refreshable=false
2021-06-04T18:10:36.061Z [AUDIT] Token created by 'jffe@000': tokenId='6afc80b9-b271-4d0f-82fb-e4017750d743', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622830836061, refreshable=false
2021-06-04T18:10:36.069Z [AUDIT] Token created by 'jffe@000': tokenId='ba29ba1b-dc83-423a-9408-163044b201e3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622830836069, refreshable=false
2021-06-04T18:18:46.308Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='30243d32-2c60-4aac-bda3-b5e5f4ffd088', tokenId='18d7dbb0-d21a-4e85-b148-852268432f83', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622832526301, refreshable=true
2021-06-04T18:19:25.553Z [AUDIT] Token created by 'jffe@000': tokenId='bb7f96a0-689d-4d93-93d0-1b87935e6f23', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622831365553, refreshable=false
2021-06-04T18:20:36.184Z [AUDIT] Token created by 'jffe@000': tokenId='700aead2-f470-4010-9a62-6bf33ab83bf3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622831436184, refreshable=false
2021-06-04T18:20:36.184Z [AUDIT] Token created by 'jffe@000': tokenId='a235a04a-516f-4b08-960e-1d65f7986fae', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622831436184, refreshable=false
2021-06-04T18:20:36.186Z [AUDIT] Token created by 'jffe@000': tokenId='f3cab497-7f1b-4e32-85dc-b138a73bb20d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622831436186, refreshable=false
2021-06-04T18:28:03.356Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='18d7dbb0-d21a-4e85-b148-852268432f83', tokenId='80898dca-5f1b-4c36-b1a8-f5fb8cbd7c0b', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622833083354, refreshable=true
2021-06-04T18:28:13.145Z [AUDIT] Token created by 'jffe@000': tokenId='400b769e-e3de-4a42-a28b-f468334697e7', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622831893145, refreshable=false
2021-06-04T18:29:25.551Z [AUDIT] Token created by 'jffe@000': tokenId='ee997b3c-ae04-47d6-8bb5-3234ef84f1ac', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622831965551, refreshable=false
2021-06-04T18:30:36.257Z [AUDIT] Token created by 'jffe@000': tokenId='9f09076e-ea7b-454e-9bb7-19243ee611d2', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622832036257, refreshable=false
2021-06-04T18:30:36.258Z [AUDIT] Token created by 'jffe@000': tokenId='193c3ac4-d33c-435e-ab51-5bba9b9d185a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622832036257, refreshable=false
2021-06-04T18:30:36.259Z [AUDIT] Token created by 'jffe@000': tokenId='b12fedba-3ae2-497b-8879-b8b18c8d8aa4', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1622832036259, refreshable=false
2021-06-04T18:33:45.579Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='80898dca-5f1b-4c36-b1a8-f5fb8cbd7c0b', tokenId='9eb3386c-0587-4a3b-80d6-e31360d93a55', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1622833425575, refreshable=true
2021-06-11T18:15:17.732Z [AUDIT] Token created by 'anonymous': tokenId='3a1f57c5-eaa0-4c4e-be20-25b2575acaa4', issuer='jfrou@01f7bxpwt3bxgstp75wx9ybgem', subject='jfrou@01f7bxpwt3bxgstp75wx9ybgem', expiry=none, refreshable=false
2021-06-11T18:15:43.581Z [AUDIT] Token created by 'anonymous': tokenId='5cbb7ceb-7ea3-4dec-9142-bb1d0fa24018', issuer='jfac@01f7bxpcdnjjsh1zk5xct909a5', subject='jfac@01f7bxpcdnjjsh1zk5xct909a5', expiry=1623435463396, refreshable=false
2021-06-11T18:15:43.618Z [AUDIT] Token created by 'anonymous': tokenId='33d7bdc5-30c7-4328-a197-88f15454de84', issuer='jfmd@01f7bxpxj0z6fsngmqwc1934rb', subject='jfmd@01f7bxpxj0z6fsngmqwc1934rb', expiry=none, refreshable=false
2021-06-11T18:15:47.846Z [AUDIT] Token created by 'anonymous': tokenId='b5a65f91-98f0-4f64-a462-a75594ae9fb8', issuer='jfevt@01f7bxpcdnjjsh1zk5xct909a5', subject='jfevt@01f7bxpcdnjjsh1zk5xct909a5', expiry=none, refreshable=false
2021-06-11T18:15:50.966Z [AUDIT] Token created by 'jfevt@01f7bxpcdnjjsh1zk5xct909a5': tokenId='a7724a73-299f-4b47-a4c5-3014b687d14f', issuer='jfevt@01f7bxpcdnjjsh1zk5xct909a5', subject='jfevt@01f7bxpcdnjjsh1zk5xct909a5', expiry=1623521750854, refreshable=true
2021-06-11T18:15:50.971Z [AUDIT] Token created by 'jfevt@01f7bxpcdnjjsh1zk5xct909a5': tokenId='953d0b78-9f98-418b-a5a0-ce4550b6d52c', issuer='jfevt@01f7bxpcdnjjsh1zk5xct909a5', subject='jfevt@01f7bxpcdnjjsh1zk5xct909a5', expiry=1623521750859, refreshable=true
2021-06-11T18:15:50.972Z [AUDIT] Token created by 'jfevt@01f7bxpcdnjjsh1zk5xct909a5': tokenId='83aaaf6d-6897-4950-add4-45ea287d3829', issuer='jfevt@01f7bxpcdnjjsh1zk5xct909a5', subject='jfevt@01f7bxpcdnjjsh1zk5xct909a5', expiry=1623521750857, refreshable=true
2021-06-11T18:15:50.971Z [AUDIT] Token created by 'jfevt@01f7bxpcdnjjsh1zk5xct909a5': tokenId='d0a0a89a-83a1-4f1e-96ae-53819fbd2d77', issuer='jfevt@01f7bxpcdnjjsh1zk5xct909a5', subject='jfevt@01f7bxpcdnjjsh1zk5xct909a5', expiry=1623521750859, refreshable=true
2021-06-11T18:16:17.269Z [AUDIT] Token created by 'anonymous': tokenId='a546a55b-4ce4-47a8-a461-616924bba8b6', issuer='jfrt@01f7bxr762s4dr1x224yxh1efc', subject='jfrt@01f7bxr762s4dr1x224yxh1efc', expiry=none, refreshable=false
2021-06-11T18:16:28.356Z [AUDIT] Token created by 'jfrt@01f7bxr762s4dr1x224yxh1efc': tokenId='45fcb2da-adab-4a1d-bbb9-05f8a9233ce8', issuer='jfrt@01f7bxr762s4dr1x224yxh1efc', subject='jfrt@01f7bxr762s4dr1x224yxh1efc', expiry=2569515388318, refreshable=false
2021-06-11T18:16:31.070Z [AUDIT] Token created by 'jfrt@01f7bxr762s4dr1x224yxh1efc': tokenId='2eec5b77-d670-49a7-9d89-5718d080cc79', issuer='jfrt@01f7bxr762s4dr1x224yxh1efc/users/_system_', subject='jfrt@01f7bxr762s4dr1x224yxh1efc/users/_system_', expiry=none, refreshable=false
2021-06-11T18:16:55.124Z [AUDIT] Token created by 'anonymous': tokenId='908bd4ef-f903-44af-81ea-216f2bb6a72f', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-06-11T18:16:55.571Z [AUDIT] Token created by 'jffe@000': tokenId='88302aac-8e86-4bc4-b71a-20d186f6d48e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1623436015571, refreshable=false
